mailto:athens@plasis.com.gr,PLASIS REAL ESTATE AND DEVELOPMENT,Ακίνητα – Καταστήματα – Γραφεία - Ακίνητα Εισοδήματος - Τουριστικά Ακίνητα - Μελέτες Εκτιμήσεων - Ασφάλιση Ακίνητης Περιουσίας - Χρηματοοικονομικές Μελέτες - Απόκτηση Ακίνητης Περιουσίας - Προβολή Ακινήτων - Πανελλαδική Έρευνα Στην Αγορά Ακινήτων - Ενοικιάσεις Ακινήτων,"Ομήρου 6, Αθήνα - Σύνταγμα, 10564, ΑΤΤΙΚΗΣ",2103224225
https://www.vrisko.gr/email/emailCompany/1/067jc2007edg502f0acf612ga50772a6/FreeListing,MERIDIEN PROPERTIES - ΜΕΡΙΝΤΙΕΝ ΑΣΤΙΚΑ ΑΚΙΝΗΤΑ ΙΚΕ,Εταιρία Εκμετάλλευσης και Συμβούλων Ακινήτων,"Σταδίου 7, Αθήνα, 10562, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103220511
https://www.vrisko.gr/email/emailCompany/1/akcj104_1b54740bce5_d1d04c2bdd0j/FreeListing,GRAD INTERNATIONAL REAL ESTATE GROUP (Τσιμπίδης Παναγιώτης Δ.),Διεθνές Μεσιτικό Γραφείο,"Δραγατσανίου 6, Αθήνα - Σύνταγμα, 10559, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2177077305
https://www.vrisko.gr/email/emailCompany/1/661c7i_36c_3_gc203c17430145h2gd5/FreeListing,GREEK HOTEL BROKERS GHB,Μεσιτικό Γραφείο για Ξενοδοχεία,"Αθήνα, Αθήνα, 11143, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2102514190
https://www.vrisko.gr/email/emailCompany/1/4j7ddb423i3g65d34a767e_4dfcfc26g/FreeListing,Παπαντωνίου Χριστόφορος Δ.,Μεσιτικό Γραφείο,"Μικράς Ασίας 2, Αθήνα - Ιλίσια, 11527, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107488376
https://www.vrisko.gr/email/emailCompany/1/6c5j156i7ba40k7cd32kaa733_5i7f_i/FreeListing,INFINITY SERVICES ΑΝΑΠΤΥΞΗ ΑΚΙΝΗΤΩΝ ΕΠΕ,Μεσιτικό Γραφείο,"Δεινοκράτους 83, Αθήνα - Κολωνάκι, 11521, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2117701909
https://www.vrisko.gr/email/emailCompany/1/2a71c33k2652b1ae73ck46_6bi40_c2i/FreeListing,MOBILIA REAL ESTATE - ELLEN SANNIER PATRICK TKATSCHENKO ΟΕ,Μεσιτικό Γραφείο,"Αρχιμήδους 4, Αθήνα - Παγκράτι, 11635, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107563200
https://www.vrisko.gr/email/emailCompany/1/63261iac4bc3dg3c3a2fdc013a103f10/FreeListing,REGUS HELLAS SA,Ενοικιάσεις Επαγγελματικών Χώρων,"Λεωφόρος Μεσογείων 2-4, Αθήνα - Πύργος Αθηνών, 11527, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107454333
https://www.vrisko.gr/email/emailCompany/1/a51k3_2e4gd5226k_i0j72146452_761/FreeListing,ΣΤΕΓΗ (Μπλάνη Κωνσταντία Ι.),Μεσιτικό Γραφείο,"Λογοθετίδη Β. 11, Πλησίον Στάσης Μετρό Πανόρμου, Αθήνα - Αμπελόκηποι, 11524, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106998744
https://www.vrisko.gr/email/emailCompany/1/2i2a_42_2h_h7j0bc4bj5c064i30_06e/FreeListing,RCS - REAL CUSTOMER SERVICES INSURANCE BROKERS ΕΠΕ,Μεσίτες Ασφαλίσεων,"Μιχαλακοπούλου 31-33, Αθήνα - Ιλίσια, 11528, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107255500
https://www.vrisko.gr/email/emailCompany/1/6k0247441c7j2a565f31c37i1_b77b73/FreeListing,Βόλλαρης Νικόλαος Ι.,Μεσίτες Ασφαλίσεων,"Γαλατσίου 27-29, Αθήνα, 11141, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2102922709
https://www.vrisko.gr/email/emailCompany/1/1_30aa6a_ib_a17cdcbc1f_5dfaf472j/FreeListing,GREECE SOTHEBY'S INTERNATIONAL REALTY,Μεσιτική Εταιρία,"Βουκουρεστίου 11, Αθήνα, 10671, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109681070
https://www.vrisko.gr/email/emailCompany/1/ba1b622g4g3f1j6a1f4a7edd7h0gcd0d/FreeListing,FRIENDS ΟΕ,Μεσιτικό Γραφείο,"Φαβιέρου 39, Αθήνα - Μεταξουργείο, 10438, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109210700
https://www.vrisko.gr/email/emailCompany/1/d5ch56de6a2k2aa63h2ia70j14bf4k54/FreeListing,ROUSSIS INSURANCE CONSULTANTS IKE,Ασφαλιστικό Πρακτορείο,"Λεωφόρος Συγγρού Ανδρέα 122, 6ος Όροφος, Αθήνα, 11741, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2168001454
https://www.vrisko.gr/email/emailCompany/1/0a0c3b262k730fb664agbg_bd757b15h/FreeListing,SYGRISIS ESTATE (Πέππας Κωνσταντίνος Α.),Μεσιτικό Γραφείο,"Πλατεία Βαρνάβα 7, Πλησίον Καλλιμάρμαρου Σταδίου, Αθήνα - Παγκράτι, 11635, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2114058676
https://www.vrisko.gr/email/emailCompany/1/_h6g14c47i54ab1kbhdc005ibha77531/FreeListing,INSIDE SILVER HOME,"Αλκαμένους 162, Αθήνα - Πατήσια, 10446, ΑΤΤΙΚΗΣ
Δες στον χάρτη",6996523923
https://www.vrisko.gr/email/emailCompany/1/6h5d222b3kdb5273b0_12caab4ac422e/FreeListing,REAL ESTATE ΓΑΛΑΚΟΥΤΗΣ (Γαλακούτης Γεώργιος Δ.),Μεσιτικό Γραφείο,"Βενιζέλου Ελευθερίου 56, Αθήνα, 10678, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2105024327
https://www.vrisko.gr/email/emailCompany/1/cd02704fcb6j1k44d6765h_a_4351g7c/FreeListing,CITYREALTY ΕΠΕ,Μεσιτική Εταιρία,"Ηροδότου 25, Αθήνα, 10674, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107232326
https://www.vrisko.gr/email/emailCompany/1/7k0bd41d350f3ad6126277264ccj52_2/FreeListing,SMART BROKER ESTATE (Αγγελόπουλος Ηλίας Α.),Μεσιτικό Γραφείο,"Ιακωβίδου 6-8, Αθήνα - Άνω Πατήσια, 11144, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2105232309
https://www.vrisko.gr/email/emailCompany/1/1b525c653065d073b3bhb42_34d116d5/FreeListing,IQ INSURANCE QUALITY ΕΠΕ,Μεσίτες Ασφαλίσεων,"Λεωφόρος Αθηνών 71, Αθήνα, 10447, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2115004000
https://www.vrisko.gr/email/emailCompany/1/dc4a1d3i20775b6jch_ibk__4422c763/FreeListing,ΓΡΗΓΟΡΙΑΔΟΥ - ΓΡΗΓΟΡΙΑΔΗΣ ΘΡ ΚΑΙ ΣΙΑ ΟΕ,Μεσίτες Ασφαλίσεων,"Παπαδιαμαντοπούλου 24Γ, Αθήνα, 11528, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109232312
https://www.vrisko.gr/email/emailCompany/1/2_chc550da513hc412724b65644d461c/FreeListing,INFOTRUST ΠΡΑΚΤΟΡΕΥΣΕΙΣ ΑΕ,Μεσίτες Ασφαλειών,"Πάτση Σπύρου 58-60, Αθήνα - Βοτανικός, 11855, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109424800
ATHENS INVESTMENT CENTRE,Εταιρία Ενοικίασης Επαγγελματικών Χώρων,"Βασιλέως Κωνσταντίνου 44, Αθήνα, 11635, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107209580
https://www.vrisko.gr/email/emailCompany/1/37d23i53bhbi2h2h0_5i7c4gca07bg7g/FreeListing,PASAL DEVELOPMENT SA,Εταιρία Ανάπτυξης Επαγγελματικών Ακινήτων,"Δορυλαίου 10-12, Αθήνα - Πλατεία Μαβίλη, 11521, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106967600
https://www.vrisko.gr/email/emailCompany/1/3d7ad1dc_d1_3h40__b6362ga431db_j/FreeListing,Μπασούκος Δημήτριος Γ.,Μεσιτικό Γραφείο,"Κρήτης 28, Αθήνα - Πλατεία Αγίου Παύλου, 10439, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2108833254
https://www.vrisko.gr/email/emailCompany/1/ad434g253k3kbdae1d2a24bca621d441/FreeListing,IMMOBILIS (Παπαθεοφίλου Λύσανδρος Κ.),Μεσιτικό Γραφείο,"Σοφοκλέους 5, Αθήνα, 10559, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103218643
https://www.vrisko.gr/email/emailCompany/1/b_0450cd7cd34baj6f222e7bab5icea0/FreeListing,GOLDEN PROPERTIES (Ναθαναήλ Θεοφάνης Β.),"Οικονόμου Θωμά 4-6, Αθήνα, 11525, ΑΤΤΙΚΗΣ
Δες στον χάρτη",6930405031
https://www.vrisko.gr/email/emailCompany/1/_g7g0c0ha3260h6gbh5jcj_j747baf0i/FreeListing,INTERLAG - ΛΑΓΟΣ Α ΚΑΙ Β ΑΣΦΑΛΙΣΤΙΚΟΙ ΣΥΜΒΟΥΛΟΙ ΟΕ,Μεσίτες Ασφαλίσεων,"Χαλκοκονδύλη 27, Αθήνα, 10432, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2105240052
https://www.vrisko.gr/email/emailCompany/1/552k_43d454751b5d43bakaa6kb25e21/FreeListing,Κουρτέσης Μάριος Κ.,Μεσιτικό Γραφείο,"Λεάνδρου 18, Αθήνα - Κολωνός, 10443, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2121013038
https://www.vrisko.gr/email/emailCompany/1/dd46bg3c6b70ak5776b75aa06ccdb06g/FreeListing,METROPOLITAN REAL ESTATE (Μπαμπέτας Αλέξανδρος Κ.),Μεσιτικό Γραφείο,"Ρηγίλλης 23, Αθήνα, 10674, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107221031
https://www.vrisko.gr/email/emailCompany/1/457__fa344_j7i215b_230a20d5h747h/FreeListing,SPACEERS ΙΚΕ,Σύμβουλοι Αγοράς Ακινήτων,"Τίμωνος 4, Αθήνα - Πετράλωνα, 11851, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2114130671
https://www.vrisko.gr/email/emailCompany/1/6cba2jab6_56717kdg24d201043dbf75/FreeListing,E REAL ESTATES ΑΕ,Μεσιτικό Γραφείο,"Βαλαωρίτου 17, Αθήνα, 10671, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2111820157
https://www.vrisko.gr/email/emailCompany/1/7f4c4g0c66047d5i677j_c3i2_6jba6c/FreeListing,GOLD INVESTMENT (Μιχώτα - Γρηγοράκη Ουρανία Κ.),Μεσιτικό Γραφείο,"Αγλαοφώντος 4 & Αγίου Στυλιανού, Αθήνα - Γκύζη, 11474, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106457457
https://www.vrisko.gr/email/emailCompany/1/3d0b_55e6k5762_b1kd2_23abf3f0g_k/FreeListing,ATHENS CAPITAL - ΑΠΟΣΤΟΛΟΠΟΥΛΟΣ ΒΑΣΙΛΕΙΟΣ KAI ΣΙΑ ΕΕ,Εταιρία Εκμετάλλευσης Ακινήτων,"3ης Σεπτεμβρίου 8, Αθήνα - Ομόνοια, 10432, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2105231003
https://www.vrisko.gr/email/emailCompany/1/1g_b4g77466j_a7g7ia137_a5jc_50d5/FreeListing,REMAX ELITE - ΑΒΔΕΛΑΣ Π ΚΑΙ ΛΑΖΟΥΡΑΣ Ε ΟΕ,Μεσιτικό Γραφείο,"Λεωφόρος Συγγρού Ανδρέα 121 & Τριγγέτα 2, 1ος Όροφος, Αθήνα, 11745, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109355250
https://www.vrisko.gr/email/emailCompany/1/33dec2d7ci3a0d2ba2250j2cag1hcg_e/FreeListing,PIMA SA,Διαχείριση και Εκμετάλλευση Ακινήτων,"Βασιλίσσης Σοφίας 14, Αθήνα - Κολωνάκι, 10674, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106085892
https://www.vrisko.gr/email/emailCompany/1/7id1d61e1h_6662c2a6g642kd72b156_/FreeListing,HATO ESTIA DEVELOPMENTS IKE,Εταιρία Διαχείρισης Ακινήτων,"Ξάνθου 6, Αθήνα, 10673, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107292862
https://www.vrisko.gr/email/emailCompany/1/6e05c62g1g7b2dckbk5ga50ic1a4_f5g/FreeListing,ASPIS REAL ESTATE - ΜΕΣΙΤΙΚΗ ΑΚΙΝΗΤΩΝ FRANCHISE ΑΕ,Κτηματομεσιτική Εταιρία - Κεντρικά Γραφεία,"Λουίζης Ριανκούρ 64, Αθήνα - Αμπελόκηποι, 11523, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103671700
https://www.vrisko.gr/email/emailCompany/1/450h747gc244bg5_ag_a4b1kbd6i6h3b/FreeListing,W REAL ESTATE,Μεσιτικό Γραφείο,"Ακαδημίας 91-93, 3ος Όροφος, Αθήνα, 10677, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2155106683
https://www.vrisko.gr/email/emailCompany/1/376c0ic4b51k0_b6cb02ch5ga5_g5e7d/FreeListing,CREDIBLE SERVICES ΑΕ,Αξιοποίηση Ακινήτων,"Μομφεράτου 136, Αθήνα, 11475, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106424524
https://www.vrisko.gr/email/emailCompany/1/41ce2aaf0271d16d3e6a050d0icda3d5/FreeListing,ASPIS REAL ESTATE - MARC ΑΕ (Παππά Μαργαρίτα),Μεσιτικό Γραφείο,"Λεωφόρος Βασιλίσσης Αμαλίας 42, Αθήνα - Σύνταγμα, 10558, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103311220
Γιαννάκου Αικατερίνη,Κτηματομεσιτικό Γραφείο,"Τρικούπη Χαριλάου 18 & Ακαδημίας, Αθήνα - Εξάρχεια, 10679, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103605505
ΠΟΛΙΤΕΙΑ (Παπανικολάου Χρυσάνθη Λ.),Μεσιτικό Γραφείο,"Πανόρμου 57, Αθήνα - Αμπελόκηποι, 11524, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106911885
https://www.vrisko.gr/email/emailCompany/1/6f_ka754_25k5g143g4352a073bh4j35/FreeListing,JP AND PARTNERS LTD,Σύμβουλοι Ακινήτων,"Τριγγέτα 2, Αθήνα, 11745, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2114148432
https://www.vrisko.gr/email/emailCompany/1/5jca04bab1ah5d0f2b0e55c_a_0e_021/FreeListing,STRATTON REAL ESTATE,Κτηματομεσιτικοί Σύμβουλοι,"Λεωφόρος Βασιλίσσης Αμαλίας 34 & Δαιδάλου, Αθήνα, 10558, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103810540
https://www.vrisko.gr/email/emailCompany/1/_3c27fccbk0c466452c6_ga1d_2id_0h/FreeListing,APOLLO HOME EE,Μεσιτικό Γραφείο,"Ξενοφώντος 10-12, Αθήνα - Σύνταγμα, 10557, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103315305
https://www.vrisko.gr/email/emailCompany/1/b21fd5ch00ab672b2f1_ah3662cgd2_d/FreeListing,MILLENNIUM REAL ESTATE (Χρυσάκης Ιωάννης Σ.),Μεσιτικό Γραφείο,"Φωκίωνος Νέγρη 21, 1ος Όροφος, Αθήνα - Κυψέλη, 11257, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2108650071
https://www.vrisko.gr/email/emailCompany/1/d_6c4j6721ae0e704_1d3c1e3530ak41/FreeListing,Πράττη Ευσταθία Π.,Μεσιτικό Γραφείο,"Σερίφου 42, Αθήνα, 11254, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2114035571
https://www.vrisko.gr/email/emailCompany/1/4e2i7h7_1_1aa7acd610bg__2_c0bid5/FreeListing,Γούλας Παναγιώτης Γ.,Μεσιτικό Γραφείο,"Τρουπάκη 16, Αθήνα - Κάτω Πατήσια, 10445, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2108311773
https://www.vrisko.gr/email/emailCompany/1/0e4i114ac_d_32_ja0d454aa57252e4e/FreeListing,JKB (Γιέβτοβιτς Κοβίκλα Μ.),Μεσιτικό Γραφείο,"Βεΐκου 102-104, Αθήνα - Κουκάκι, 11741, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109218300
https://www.vrisko.gr/email/emailCompany/1/6c6017a7313203157k5e1377_b0_2650/FreeListing,MULTIPLY PRIVATE PROPERTY MANAGEMENT IKE,Εταιρία Διαχείρισης Ακινήτων,"Ευριπίδου 30, 3ος Όροφος, Αθήνα, 10551, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103257909
https://www.vrisko.gr/email/emailCompany/1/b0cf4a5b553532b72gc7_k4h1a6k4kde/FreeListing,PHOENIX REALTY (Νικολαΐδης Πασχάλης Χ.),Μεσιτικό Γραφείο,"Πατριάρχου Ιωακείμ 21, Αθήνα - Κολωνάκι, 10675, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103629900
ΔΑΝΟΣ Π ΚΑΙ ΣΥΝΕΡΓΑΤΕΣ ΑΕ,Μεσιτικό Γραφείο,"Λεωφόρος Βουλιαγμένης 15, Αθήνα - Μετς, 11636, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107567567
https://www.vrisko.gr/email/emailCompany/1/0d1_6_0f4k4bajbj405f2_42cg7j2e4i/FreeListing,Σταμούλης Ευάγγελος Ι.,Μεσιτικό Γραφείο,"Καρνεάδου 15, Αθήνα - Κολωνάκι, 10675, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2121059699
https://www.vrisko.gr/email/emailCompany/1/006b0i4g463i661eada3cj6a17d7cf0b/FreeListing,NEW DEAL REAL ESTATE GROUP - NEW DEAL ΜOΝΟΠΡΟΣΩΠΗ ΙΚΕ (Βαμβακά Σταυρούλα),Κτηματομεσιτικό Γραφείο,"Κανάρη 24, Αθήνα - Κολωνάκι, 10674, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103390500
https://www.vrisko.gr/email/emailCompany/1/b25i4c0d473g_kakac17a0251cb6af1b/FreeListing,REVITHIS REAL ESTATE (Ρεβύθης Ιωάννης Ι.),Κτηματομεσιτική Εταιρία,"Σοφοκλέους 13, Αθήνα, 10552, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103211905
https://www.vrisko.gr/email/emailCompany/1/44_2a2_1bj3i4a5j0e1c410kd54k_gd2/FreeListing,MATRIX ΜΕΣΙΤΕΣ ΑΣΦΑΛΙΣΕΩΝ ΚΑΙ ΑΝΤΑΣΦΑΛΙΣΕΩΝ ΑΕ,Μεσίτες Ασφαλίσεων,"Ακαδημίας 59-61, Αθήνα, 10679, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103390354
https://www.vrisko.gr/email/emailCompany/1/ai0g0g70aca64762c4d_4bd0b5c1745i/FreeListing,STRATTON REAL ESTATE AND DEVELOPMENT,Εταιρία Ανάπτυξης Ακινήτων,"Λεωφόρος Βασιλίσσης Αμαλίας 34, Αθήνα, 10558, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103215713
https://www.vrisko.gr/email/emailCompany/1/_bbh6j56a43k6077036i2h2153cf6463/FreeListing,BLUE COLLECTION (Αγραφιώτη Μαρίνα Τ.),Μεσιτικό Γραφείο,"Ισαύρων 35, Αθήνα - Εξάρχεια, 11473, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103802255
https://www.vrisko.gr/email/emailCompany/1/b3c0b_77ai75af4kd_1c5j0__0_411a2/FreeListing,GIANT TRIP PC,Διαχείριση Ακινήτων,"Πανσέληνου 23-25, Αθήνα - Άνω Πατήσια, 11141, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2114185569
https://www.vrisko.gr/email/emailCompany/1/c3bcck47c36351a_2g5b7a4_704hbhcg/FreeListing,ΑΞΙΟΠΙΣΤΙΑ ΚΤΗΜΑΤΟΜΕΣΙΤΙΚΗ ΙΚΕ,Κτηματομεσιτική Εταιρία,"Σταδίου 39, Αθήνα, 10559, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2114182926
https://www.vrisko.gr/email/emailCompany/1/0a7c01003j1a4b46_kbh04dd056a2_c3/FreeListing,REMAX CENTRAL,Μεσιτικό Γραφείο,"Θεοφάνους 12, Αθήνα - Αμπελόκηποι, 11523, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106440020
ΝΙΜΑ ΜΕΣΙΤΕΣ ΑΣΦΑΛΕΙΩΝ ΑΕ (Χιλλ Ερρίκος Ε.),Μεσίτες Ασφαλίσεων,"Φιλελλήνων 25, Αθήνα, 10557, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103236917
https://www.vrisko.gr/email/emailCompany/1/034c6b0ab2bi5i337hda333a4_c_b5_7/FreeListing,NIAVIS REAL ESTATE,Μεσιτικό Γραφείο,"Σανταρόζα 1, Αθήνα, 10564, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103253436
https://www.vrisko.gr/email/emailCompany/1/5ddd1435626fb3510f3j77cdac5hd_c3/FreeListing,DKG DEVELOPMENT ΙΚΕ,Εταιρία Ανάπτυξης Ακινήτων,"Λεωφόρος Συγγρού Ανδρέα 130, Αθήνα, 11745, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2104190497
PREMIUM BROKERS SA,Μεσίτες Ασφαλίσεων,"Βασιλίσσης Σοφίας 69, Αθήνα, 11521, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2166004200
https://www.vrisko.gr/email/emailCompany/1/37af0242a06c_a0d045hac217422_e4f/FreeListing,ΕΥΡΟΑΚ ΑΕ,Αξιοποίηση Ακινήτων,"Βενιζέλου Ελευθερίου 18, Αθήνα, 10672, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103318424
https://www.vrisko.gr/email/emailCompany/1/d_db5f0e0g6e512kb1c17id__g141b_k/FreeListing,MASTER (Γκουβέτσος Αθανάσιος Κ.),Μεσίτες Ασφαλίσεων,"Λιοσίων 237, Αθήνα, 10445, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2105233733
https://www.vrisko.gr/email/emailCompany/1/110e5jde4e2bbf207h_66g5d_164c442/FreeListing,TND REAL ESTATE,Μεσιτικό Γραφείο,"Δημητρακοπούλου Ν. 29, Αθήνα - Μακρυγιάννη, 11742, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2117156778
https://www.vrisko.gr/email/emailCompany/1/3547bi7__g_5bb_1b03f3d2j_26531_f/FreeListing,DISCOUNT HOUSE GREECE,Μεσιτικό Γραφείο,"Ακαδημίας 95, Αθήνα, 10677, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103300031
Φέτση Ειρήνη Ε.,Κτηματομεσιτικό Γραφείο,"Τρικούπη Χαριλάου 18 & Ακαδημίας, Αθήνα - Εξάρχεια, 10679, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103605505
https://www.vrisko.gr/email/emailCompany/1/bk767g1j43553g5c66bjb2520e2ba260/FreeListing,ΕΠΕΝΔΥΤΙΚΗ ΑΘΗΝΩΝ (Μπάφας Αλέξανδρος Λ.),"Κράτητος 11, Αθήνα - Νέος Κόσμος, 11745, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2109329007
https://www.vrisko.gr/email/emailCompany/1/cf032j2f6k6gcgdb4d254aaa35c7d30j/FreeListing,NICE VIEW,Μεσιτικό Γραφείο,"Φωκίωνος 8, Αθήνα, 10563, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103318898
https://www.vrisko.gr/email/emailCompany/1/_h522e43a37a14346_dc0g4eae0bbc57/FreeListing,MARTINOS REAL ESTATE AND DEVELOPMENT - MARTINOS REAL ESTATE ΙΚΕ,Μεσιτικό Γραφείο,"Μιχαλακοπούλου 195, Αθήνα, 11527, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2107773021
https://www.vrisko.gr/email/emailCompany/1/b1_cdg1j447d7i221a13dg6474bc7h2k/FreeListing,INSURANCE MARKET - MONEY MARKET ΑΕ,Μεσίτες Ασφαλίσεων,"Ευριπίδου 31-33, Αθήνα - Μοναστηράκι, 10554, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103245000
CENTURY 21 - RIGHTMOVE ΜΟΝΟΠΡΟΣΩΠΗ ΕΠΕ ΜΕΣΙΤΙΚΕΣ ΚΑΙ ΣΥΜΒΟΥΛΕΥΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ,Κτηματομεσιτικό Γραφείο,"Σίνα 9, Αθήνα - Κολωνάκι, 10680, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2106147790
https://www.vrisko.gr/email/emailCompany/1/b5d3_0ca1d01a5_c1k7a712_722f6fb5/FreeListing,ΕΥΡΩΕΠΕΝΔΥΤΙΚΗ - ΚΟΛΟΚΟΤΡΩΝΗΣ ΓΕΩΡΓΙΟΣ ΚΑΙ ΣΙΑ ΕΕ,Κτηματομεσιτικό Γραφείο,"Ομήρου 38, 3ος Όροφος, Αθήνα - Κολωνάκι, 10672, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103612045
https://www.vrisko.gr/email/emailCompany/1/00d52i66_j25372ddf4i6i2_0ecda044/FreeListing,ALPHA ΑΣΤΙΚΑ ΑΚΙΝΗΤΑ ΑΕ,Εταιρία Διαχείρισης Ακινήτων,"Σταδίου 24, Αθήνα, 10564, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103266161
https://www.vrisko.gr/email/emailCompany/1/5i1_7a253k7fb_6c1c105dda220d5h1f/FreeListing,CKBSM EE,Διεθνές Κτηματομεσιτικό Γραφείο,"Βεΐκου 102-104, Αθήνα - Κουκάκι, 11741, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103003018
https://www.vrisko.gr/email/emailCompany/1/_e4h3c6c4g474h0j6edf2k6h33374aaf/FreeListing,ΑΚΙΝΗΤΑ ΠΟΛΙΣ (Θεοδωρίδης Κοσμάς Β.),Μεσιτικό Γραφείο,"Κανάρη 19, Αθήνα - Κολωνάκι, 10673, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103626726
https://www.vrisko.gr/email/emailCompany/1/ae0g2211bkcf4dc7412j0b_60b3h311b/FreeListing,EXECUTIVE INSURANCE BROKERS ΑΕ,Μεσίτες Ασφαλίσεων,"Σιδηροκάστρου 5-7, Αθήνα - Βοτανικός, 11855, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2103469549
ΑΤΡΙΑ ΥΠΗΡΕΣΙΕΣ ΑΚΙΝΗΤΩΝ ΑΕ,Μεσιτική Εταιρία,"Σέκερη 4, Αθήνα - Κολωνάκι, 10674, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2130169500
https://www.vrisko.gr/email/emailCompany/1/bh6c7d_ia0_16cc11_b4b0560d7ec0a4/FreeListing,Αερικός Χαρίλαος Γ.,"Αργολίδος 35, Αθήνα - Αμπελόκηποι, 11523, ΑΤΤΙΚΗΣ
Δες στον χάρτη",2121049947
